code	market	time	pinyin	name
603018	sh	2014-10-13	zsjt	中设集团
603019	sh	2014-11-06	zksg	中科曙光
603020	sh	2015-03-25	apgf	爱普股份
603021	sh	2015-04-23	sdhp	山东华鹏
603022	sh	2015-05-18	xtl	新通联
603023	sh	2015-05-27	wdgf	威帝股份
603025	sh	2015-04-22	dhkj	大豪科技
603026	sh	2015-05-29	sdsh	石大胜华
603027	sh	2016-03-07	qhwy	千禾味业
603028	sh	2016-03-31	sft	赛福天
603029	sh	2016-04-27	tegf	天鹅股份
603030	sh	2015-03-20	qzgf	全筑股份
603031	sh	2016-08-22	adl	安德利
603032	sh	2017-01-05	dxjy	德新交运
603033	sh	2016-12-07	swgf	三维股份
603035	sh	2017-01-05	csqs	常熟汽饰
603036	sh	2016-12-09	rtgf	如通股份
603037	sh	2017-01-20	kzgf	凯众股份
603038	sh	2017-01-16	hlgf	华立股份
603039	sh	2017-01-13	fwwl	泛微网络
603040	sh	2017-02-09	xzb	新坐标
603041	sh	2017-03-30	msd	美思德
603050	sh	2017-04-14	kldq	科林电气
603058	sh	2016-12-23	yjgf	永吉股份
603060	sh	2016-11-09	gjjt	国检集团
603066	sh	2015-06-11	yfcc	音飞储存
603067	sh	2016-09-13	zhgf	振华股份
603069	sh	2016-07-12	hqjt	海汽集团
603077	sh	2012-07-31	hbsw	和邦生物
603078	sh	2017-04-10	jhw	江化微
603085	sh	2015-06-30	tczk	天成自控
603088	sh	2014-11-11	nbjd	宁波精达
603089	sh	2017-01-26	zygy	正裕工业
603090	sh	2016-08-31	hsgf	宏盛股份
603098	sh	2016-12-16	stgf	森特股份
603099	sh	2014-08-22	cbs	长白山
603100	sh	2014-08-05	cygf	川仪股份
603101	sh	2016-05-06	hjsd	汇嘉时代
603108	sh	2015-05-27	rdyl	润达医疗
603111	sh	2014-08-01	knjd	康尼机电
603116	sh	2015-06-29	hqt	红蜻蜓
603117	sh	2015-06-29	wlgf	万林股份
603118	sh	2015-02-25	gjgf	共进股份
603123	sh	2012-05-03	cwgf	翠微股份
603126	sh	2014-07-31	zcjn	中材节能
603128	sh	2012-05-29	hmwl	华贸物流
603131	sh	2016-06-07	shhg	上海沪工
603133	sh	2017-03-20	tykj	碳元科技
603138	sh	2017-03-06	hlsj	海量数据
603158	sh	2015-03-20	tlgf	腾龙股份
603159	sh	2016-08-12	shyh	上海亚虹
603160	sh	2016-10-17	hdkj	汇顶科技
603165	sh	2017-01-17	rshb	荣晟环保
603166	sh	2014-11-27	fdgf	福达股份
603167	sh	2012-09-06	bhld	渤海轮渡
603168	sh	2014-07-02	spas	莎普爱思
603169	sh	2014-10-09	lscz	兰石重装
603177	sh	2017-02-07	dchb	德创环保
603178	sh	2017-03-28	slgf	圣龙股份
603179	sh	2017-03-17	xqgf	新泉股份
603186	sh	2017-01-03	hzxc	华正新材
603188	sh	2014-09-09	ybgf	亚邦股份
603189	sh	2016-09-14	wdrj	网达软件
603198	sh	2015-05-28	yjgj	迎驾贡酒
603199	sh	2015-03-26	jhly	九华旅游
603203	sh	2016-11-08	kkgf	快克股份
603208	sh	2017-02-10	jsop	江山欧派
603218	sh	2016-12-28	rygf	日月股份
603222	sh	2015-02-17	jmzy	济民制药
603223	sh	2015-06-30	htgf	恒通股份
603227	sh	2015-05-15	xfkj	雪峰科技
603228	sh	2017-01-06	jwdz	景旺电子
603238	sh	2017-02-22	nbgf	诺邦股份
603239	sh	2016-12-30	zjxt	浙江仙通
603258	sh	2016-10-26	dhwl	电魂网络
603266	sh	2017-01-10	tlgf	天龙股份
603268	sh	2015-03-19	sfgf	松发股份
603288	sh	2014-02-11	htwy	海天味业
603298	sh	2016-12-27	hcjt	杭叉集团
603299	sh	2015-12-31	jsgf	井神股份
603300	sh	2015-05-29	htkj	华铁科技
603303	sh	2017-03-30	dbzm	得邦照明
603306	sh	2014-09-26	hmkj	华懋科技
603308	sh	2014-01-22	ylgf	应流股份
603309	sh	2015-03-02	wlyl	维力医疗
603311	sh	2015-05-18	jhhj	金海环境
603313	sh	2016-10-13	mbh	梦百合
603315	sh	2015-04-24	fagf	福鞍股份
603318	sh	2015-04-24	psgf	派思股份
603319	sh	2016-11-30	xyb	湘油泵
603322	sh	2016-07-28	cxtx	超讯通信
603323	sh	2016-11-29	wjyx	吴江银行
603328	sh	2014-07-01	yddz	依顿电子
603330	sh	2017-02-13	shty	上海天洋
603333	sh	2012-05-07	mxdl	明星电缆
603336	sh	2016-11-24	hhgs	宏辉果蔬
603337	sh	2017-01-19	jkgf	杰克股份
603338	sh	2015-03-25	zjdl	浙江鼎力
603339	sh	2016-05-19	sfll	四方冷链
603345	sh	2017-02-22	ajsp	安井食品
603355	sh	2015-05-13	lkdq	莱克电气
603358	sh	2017-01-25	hdkj	华达科技
603360	sh	2017-02-06	bahx	百傲化学
603366	sh	2012-05-21	rcdf	日出东方
603368	sh	2014-12-04	lzyy	柳州医药
603369	sh	2014-07-03	jsy	今世缘
603377	sh	2016-02-05	dfss	东方时尚
603385	sh	2017-04-05	hdwy	惠达卫浴
603388	sh	2017-03-24	ycgf	元成股份
603389	sh	2016-12-15	yzjj	亚振家居
603393	sh	2016-09-12	xtrq	新天然气
603398	sh	2015-12-09	bbyz	邦宝益智
603399	sh	2012-08-24	xhl	新华龙
603416	sh	2016-12-21	xjdq	信捷电气
603421	sh	2016-10-11	dxtx	鼎信通讯
603429	sh	2017-01-24	jygf	集友股份
603444	sh	2017-01-04	jbt	吉比特
603456	sh	2014-10-10	jzyy	九洲药业
603508	sh	2015-12-24	swlk	思维列控
603515	sh	2016-08-19	opzm	欧普照明
603517	sh	2017-03-17	jwsp	绝味食品
603518	sh	2014-12-03	wgns	维格娜丝
603519	sh	2015-03-19	lbgf	立霸股份
603520	sh	2016-03-09	stl	司太立
603528	sh	2016-05-03	dlkj	多伦科技
603538	sh	2017-04-07	mnh	美诺华
603555	sh	2014-01-24	grn	贵人鸟
603556	sh	2016-11-10	hxdl	海兴电力
603558	sh	2015-01-27	jsjt	健盛集团
603559	sh	2016-12-02	ztgm	中通国脉
603566	sh	2015-05-18	plk	普莱柯
603567	sh	2015-04-24	zbd	珍宝岛
603568	sh	2015-05-28	wmhb	伟明环保
603569	sh	2016-08-10	cjwl	长久物流
603577	sh	2016-12-22	hjt	汇金通
603578	sh	2017-03-06	sxxc	三星新材
603579	sh	2017-01-11	rtjk	荣泰健康
603585	sh	2016-12-14	slgf	苏利股份
603586	sh	2017-04-06	jql	金麒麟
603588	sh	2014-12-29	gnhj	高能环境
603589	sh	2015-06-29	kzj	口子窖
603598	sh	2015-05-27	ylcm	引力传媒
603599	sh	2015-05-13	gxgf	广信股份
603600	sh	2015-01-23	yygf	永艺股份
603601	sh	2015-01-22	zskj	再升科技
603603	sh	2017-02-17	bthj	博天环境
603606	sh	2014-10-15	dfdl	东方电缆
603608	sh	2016-02-18	tcss	天创时尚
603609	sh	2014-08-08	hfmy	禾丰牧业
603611	sh	2015-01-28	nlgf	诺力股份
603615	sh	2017-02-13	chgf	茶花股份
603616	sh	2015-06-11	hjhs	韩建河山
603618	sh	2015-02-17	hdgf	杭电股份
603626	sh	2017-02-09	kskj	科森科技
603628	sh	2017-01-12	qygf	清源股份
603630	sh	2017-03-13	lfjh	拉芳家化
603633	sh	2016-11-17	lmgf	徕木股份
603636	sh	2014-12-30	nwrj	南威软件
603637	sh	2017-02-08	zhgf	镇海股份
603638	sh	2017-01-20	adjm	艾迪精密
603639	sh	2017-01-12	hle	海利尔
603656	sh	2017-03-21	thgd	泰禾光电
603658	sh	2016-09-01	atsw	安图生物
603660	sh	2016-12-01	szkd	苏州科达
603663	sh	2016-08-01	sxxc	三祥新材
603665	sh	2017-03-13	kld	康隆达
603667	sh	2016-10-25	wzxc	五洲新春
603668	sh	2017-01-17	tmkj	天马科技
603669	sh	2015-05-28	lkyy	灵康药业
603677	sh	2017-02-06	qjjx	奇精机械
603678	sh	2015-01-26	hjdz	火炬电子
603686	sh	2015-01-26	lmhw	龙马环卫
603688	sh	2014-10-31	sygf	石英股份
603689	sh	2017-01-10	wtrq	皖天然气
603690	sh	2017-01-13	zckj	至纯科技
603696	sh	2015-12-09	ajsp	安记食品
603698	sh	2015-01-28	htgc	航天工程
603699	sh	2014-01-17	nwgf	纽威股份
603701	sh	2016-04-12	dhgf	德宏股份
603703	sh	2015-04-23	sykj	盛洋科技
603708	sh	2016-12-13	jjy	家家悦
603716	sh	2016-10-31	sls	塞力斯
603717	sh	2017-03-27	tyst	天域生态
603718	sh	2015-05-15	hlsw	海利生物
603726	sh	2016-04-21	ldjt	朗迪集团
603727	sh	2016-11-22	bmk	博迈科
603729	sh	2015-03-24	lygf	龙韵股份
603737	sh	2016-06-03	sks	三棵树
603738	sh	2016-09-28	tjkj	泰晶科技
603766	sh	2012-08-10	lxty	隆鑫通用
603768	sh	2017-03-24	cqgf	常青股份
603777	sh	2016-10-12	lyf	来伊份
603778	sh	2015-12-31	qjyl	乾景园林
603779	sh	2016-05-16	wlgf	威龙股份
603788	sh	2015-01-20	nbgf	宁波高发
603789	sh	2015-04-27	xgnj	星光农机
603797	sh	2017-04-13	lthb	联泰环保
603798	sh	2016-04-06	kpd	康普顿
603799	sh	2015-01-29	hygy	华友钴业
603800	sh	2015-12-10	dsgf	道森股份
603806	sh	2014-09-05	fst	福斯特
603808	sh	2015-04-22	gls	歌力思
603811	sh	2017-03-15	cyyy	诚意药业
603816	sh	2016-10-14	gjjj	顾家家居
603817	sh	2017-02-20	hxhb	海峡环保
603818	sh	2015-04-22	qmjj	曲美家居
603819	sh	2016-11-25	slgf	神力股份
603822	sh	2016-04-28	jahb	嘉澳环保
603823	sh	2016-12-20	bhh	百合花
603826	sh	2017-04-14	kckj	坤彩科技
603828	sh	2015-02-26	kld	柯利达
603833	sh	2017-03-28	opjj	欧派家居
603838	sh	2015-07-01	stgf	四通股份
603839	sh	2017-02-14	azss	安正时尚
603843	sh	2016-09-05	zpgf	正平股份
603858	sh	2016-11-18	bczy	步长制药
603859	sh	2016-10-21	nkgf	能科股份
603861	sh	2016-03-22	bydq	白云电器
603866	sh	2015-12-22	tlmb	桃李面包
603868	sh	2016-04-18	fkdq	飞科电器
603869	sh	2015-03-26	bbwl	北部湾旅
603877	sh	2017-01-09	tpn	太平鸟
603878	sh	2016-12-19	wjbx	武进不锈
603881	sh	2017-02-08	sjg	数据港
603883	sh	2015-04-23	lbx	老百姓
603885	sh	2015-05-27	jxhk	吉祥航空
603886	sh	2016-12-28	yzgf	元祖股份
603887	sh	2016-10-10	cdgf	城地股份
603888	sh	2016-10-28	xhw	新华网
603889	sh	2014-12-31	xagf	新澳股份
603898	sh	2015-02-17	hlk	好莱客
603899	sh	2015-01-27	cgwj	晨光文具
603900	sh	2016-11-23	tlzb	通灵珠宝
603901	sh	2015-05-29	yczn	永创智能
603903	sh	2017-03-14	zcgf	中持股份
603906	sh	2017-04-10	lpkj	龙蟠科技
603908	sh	2017-03-07	mgd	牧高笛
603909	sh	2016-06-28	hcgf	合诚股份
603918	sh	2015-05-28	jqxx	金桥信息
603919	sh	2016-03-10	jhj	金徽酒
603928	sh	2016-12-12	xygf	兴业股份
603929	sh	2016-12-30	yxjc	亚翔集成
603936	sh	2015-12-09	bmdz	博敏电子
603939	sh	2015-02-17	yfyf	益丰药房
603955	sh	2017-03-10	dqst	大千生态
603958	sh	2016-06-29	hsgf	哈森股份
603959	sh	2016-05-17	blkj	百利科技
603960	sh	2017-03-14	kljd	克来机电
603966	sh	2017-01-25	fltk	法兰泰克
603968	sh	2015-05-18	chgf	醋化股份
603969	sh	2015-02-27	ylgf	银龙股份
603977	sh	2016-11-11	gtjt	国泰集团
603979	sh	2015-06-30	jcx	金诚信
603986	sh	2016-08-18	zycx	兆易创新
603987	sh	2016-11-21	kdl	康德莱
603988	sh	2014-11-04	zddj	中电电机
603989	sh	2015-05-15	ahjt	艾华集团
603990	sh	2016-12-08	mdkj	麦迪科技
603991	sh	2017-03-08	zzgf	至正股份
603993	sh	2012-10-09	lymy	洛阳钼业
603996	sh	2015-12-22	zxkj	中新科技
603997	sh	2015-03-02	jfgf	继峰股份
603998	sh	2014-12-05	fszy	方盛制药
603999	sh	2015-12-10	dzcm	读者传媒
900901	sh	1992-02-21	ysｂg	云赛Ｂ股
900902	sh	1992-07-01	sbg	市北B股
900903	sh	1992-07-22	dzｂg	大众Ｂ股
900904	sh	1992-07-22	sqg	神奇B股
900905	sh	1992-07-28	lfxｂ	老凤祥Ｂ
900906	sh	1992-07-28	zyd	中毅达B
900907	sh	1992-07-28	pqｂg	鹏起Ｂ股
900908	sh	1992-08-20	ljｂg	氯碱Ｂ股
900909	sh	1992-08-28	hyg	华谊B股
900910	sh	1993-01-18	hlｂg	海立Ｂ股
900911	sh	1993-05-31	jqｂg	金桥Ｂ股
900912	sh	1993-07-26	wgｂg	外高Ｂ股
900913	sh	1993-09-28	gxg	国新B股
900914	sh	1993-10-18	jtｂg	锦投Ｂ股
900915	sh	1993-11-15	zlｂg	中路Ｂ股
900916	sh	1993-11-19	fhg	凤凰B股
900917	sh	1993-12-08	hxｂg	海欣Ｂ股
900918	sh	1993-12-10	ypｂg	耀皮Ｂ股
900919	sh	1993-12-15	ltg	绿庭B股
900920	sh	1993-12-28	scｂg	上柴Ｂ股
900921	sh	1993-12-28	dkｂg	丹科Ｂ股
900922	sh	1993-12-31	smg	三毛B股
900923	sh	1994-01-05	blｂg	百联Ｂ股
900924	sh	1994-01-18	sgｂg	上工Ｂ股
900925	sh	1994-01-31	jdｂg	机电Ｂ股
900926	sh	1994-03-15	bxｂ	宝信Ｂ
900927	sh	1994-03-30	wmｂg	物贸Ｂ股
900928	sh	1994-04-29	lgg	临港B股
900929	sh	1994-09-28	jlｂg	锦旅Ｂ股
900930	sh	1994-10-20	sthpｂ	ST沪普Ｂ
900932	sh	1994-11-22	ljｂg	陆家Ｂ股
900933	sh	1994-12-09	hxｂg	华新Ｂ股
900934	sh	1994-12-15	jjｂg	锦江Ｂ股
900935	sh	--	ycbg	
900936	sh	1995-10-20	ezｂg	鄂资Ｂ股
900937	sh	1996-04-22	hdｂg	华电Ｂ股
900938	sh	1996-04-30	th	天海B
900939	sh	1996-06-28	hlb	汇丽B
900940	sh	1996-07-26	dmc	大名城B
900941	sh	1996-08-09	dxｂg	东信Ｂ股
900942	sh	1996-11-22	hsｂg	黄山Ｂ股
900943	sh	1997-01-08	kkｂg	开开Ｂ股
900945	sh	1997-06-26	hhｂg	海航Ｂ股
900946	sh	1997-06-17	tyg	天雁B股
900947	sh	1997-08-05	zhｂg	振华Ｂ股
900948	sh	1997-08-08	ytｂg	伊泰Ｂ股
900951	sh	1997-10-21	dhbg	大化B股
900952	sh	1998-05-19	jgｂg	锦港Ｂ股
900953	sh	1998-06-24	kmｂ	凯马Ｂ
900955	sh	1999-01-18	hcg	海创B股
900956	sh	1999-07-15	dbｂg	东贝Ｂ股
900957	sh	2000-07-28	lyｂg	凌云Ｂ股
